instances,feature_DCP,feature_TD_P,feature_CL,algo_bagging,algo_logistic_regression,algo_random_forest,algo_svc_linear
10082,0.03365187313126572,1.0,0.03356096094852079,0.021454416295822676,0.2383973522920487,0.02454097688231146,0.2825481755563372
10083,0.03365187313126572,1.0,0.03356097438991301,0.02258970442966468,0.22063137751929304,0.024055936464833644,0.28666709114870426
10084,0.03365187313126572,1.0,0.03356096296934907,0.022710681125395017,0.23253651280708587,0.021645194397811953,0.3733232617265682
10085,0.03365187313126572,1.0,0.03356107791648566,0.02258970442966468,0.2385470021100424,0.022725608415137655,0.2995903975482991
10086,0.03365187313126572,1.0,0.03356096149066368,0.022710681125395017,0.164033696641607,0.031275446148979605,0.3418953180204793
10087,0.03365187313126572,1.0,0.03356099103573851,0.18449773137409634,0.41121811609685843,0.2520957484049304,0.44449808050849365
10088,0.03365187313126572,1.0,0.03356097370357358,0.022912629611428807,0.22103757076643185,0.025761228028738262,0.3696373834220726
10089,0.03365187313126572,1.0,0.033560961439917936,0.02235043972472344,0.24800637782486712,0.027731186944544763,0.39500279999986093
10090,0.03365187313126572,1.0,0.033560958943642305,0.02235043972472344,0.15599003702150147,0.020891227356410733,0.3613492288755893
10091,0.03365187313126572,1.0,0.03356095882638166,0.021454416295822676,0.14901607562268443,0.021147053392294675,0.23631633121381296
10092,0.03365187313126572,1.0,0.033561001871870055,0.08807613496471531,0.2963839187920099,0.07691362804258417,0.26896381385829427
10093,0.03365187313126572,1.0,0.033560958943642305,0.02258970442966468,0.15832011180278954,0.019630644217141304,0.25987419586104227
10094,0.03365187313126572,1.0,0.033560958855294754,0.02850204079479393,0.13262093357968796,0.024172071508209676,0.24370204749366284
10095,0.03365187313126572,1.0,0.03356095906838574,0.021454416295822676,0.16510754396113148,0.021060546152648598,0.2501721620414368
10096,0.03365187313126572,1.0,0.03356095924512448,0.02258970442966468,0.14975758271932324,0.020326625286234575,0.2570382248216899
10097,0.03365187313126572,1.0,0.033560959487410336,0.02258970442966468,0.18600887038667793,0.020124942523199234,0.2718838876806471
10098,0.03365187313126572,1.0,0.03356095960174954,0.02235043972472344,0.22807650401682933,0.024987442651960255,0.38832821206621304
10099,0.03365187313126572,1.0,0.03356097112405454,0.022710681125395017,0.2262081927801732,0.02334411534592618,0.3728365890507042
10100,0.03365187313126572,1.0,0.033560958943642305,0.022710681125395017,0.17165746176708926,0.020676338637926263,0.3404348777831435
10101,0.03365187313126572,1.0,0.033560958934219176,0.022710681125395017,0.1352811155046568,0.020700638900759617,0.31851188125044827
10102,0.03365187313126572,1.0,0.03356099812691171,0.022258809752578563,0.23801293498334097,0.024461411127541424,0.21928193964474837
10103,0.03365187313126572,1.0,0.03356101840571857,0.02258970442966468,0.32047376053206633,0.036796440557919044,0.32740510137430656
10104,0.03365187313126572,1.0,0.03356096260117847,0.06483975486734275,0.28139824083777454,0.07846886596166151,0.30440972842148245
10105,0.03365187313126572,1.0,0.03356095885198618,0.04260608817773226,0.16893085591858809,0.036370771501450766,0.16169269060942154
10106,0.03365187313126572,1.0,0.03356096125623398,0.030705053201648673,0.25496820697267863,0.03817943152748315,0.3800538109132329
10107,0.03365187313126572,1.0,0.03356449142634599,1.8204728684757623,0.3014180994923907,1.6660455001773298,0.40343351564474766
10108,0.03365187313126572,1.0,0.033560962648481185,0.02235043972472344,0.13497105318387173,0.020871112635555474,0.3547368046050989
10109,0.03365187313126572,1.0,0.03356096395067354,0.021926453818468666,0.14428349890472666,0.0201799488410413,0.14525169794125622
10110,0.03365187313126572,1.0,0.03356573101691929,0.08322858407350836,0.43781952582370687,0.11515319298613899,0.45079937630978395
10111,0.03365187313126572,1.0,0.03356096085742222,0.030856058076785296,0.24985155453727842,0.0384886788012194,0.3780639415272742
10112,0.03365187313126572,1.0,0.033560959340138585,0.022928052991743615,0.21243881056050207,0.02267365011531367,0.28373330712853595
10113,0.03365187313126572,1.0,0.03356095911872692,0.02996765840831561,0.19441436716753385,0.028720087901357563,0.25916392800698884
10114,0.03365187313126572,1.0,0.03356096142016429,0.021926453818468666,0.22657072698799774,0.021943079568265907,0.22162826722371753
10115,0.03365187313126572,1.0,0.033560982596647526,0.038349594660051334,0.2582069691024695,0.04169889162775735,0.40115549402541034
10116,0.03365187313126572,1.0,0.03356095951101945,0.021454416295822676,0.18842253881454388,0.02181581308697189,0.2670398539342291
10117,0.03365187313126572,1.0,0.03356095876188547,0.02258970442966468,0.11633330584209091,0.019642610055267785,0.23332807424482013
10118,0.03365187313126572,1.0,0.03356779006218713,0.03027763317318591,0.37716347325535277,0.048391943748316256,0.3439164910432116
10119,0.03365187313126572,1.0,0.03356095878371157,0.021926453818468666,0.15549349575761393,0.02048422771676198,0.14729743834860867
10120,0.03365187313126572,1.0,0.03356095875697096,0.02235043972472344,0.14765248631949102,0.02110309816104256,0.3546058387571093
10121,0.03365187313126572,1.0,0.033561100284426826,0.021926453818468666,0.18874819719779823,0.0201799488410413,0.18097556433509612
10122,0.03365187313126572,1.0,0.033560958839901844,0.02258970442966468,0.1309007108465817,0.020024889280321537,0.24264660110259964
10123,0.03365187313126572,1.0,0.033560975443355234,0.02355010628137599,0.12369989402379569,0.022090751631102284,0.12430493416530862
10124,0.03365187313126572,1.0,0.033560959180156,0.02258970442966468,0.1295307818010138,0.01972210058305944,0.24365265780136006
10125,0.03365187313126572,1.0,0.03356102936105532,2.359292417392576,0.2962089881632412,2.0778722689927234,0.26650801022612913
10126,0.03365187313126572,1.0,0.03356095869280129,0.02481190005469541,0.13136000651016883,0.020556015248443492,0.31404320749936865
10127,0.03365187313126572,1.0,0.034027850420526695,0.27750549669729574,0.41332831163607053,0.10220968251091232,0.4536031731768925
10128,0.03365187313126572,1.0,0.03356095907057988,0.02235043972472344,0.15628174027405822,0.021659151016009928,0.3637688752333096
10129,0.03365187313126572,1.0,0.03356095869545883,0.0702792449769364,0.18968538163360207,0.03229835432390317,0.34383754770533276
10130,0.03365187313126572,1.0,0.03356095977132689,0.021926453818468666,0.24367987793551457,0.022751879603861793,0.21850198558916856
10131,0.03365187313126572,1.0,0.03356096174219125,0.021454416295822676,0.17283122380361768,0.02159192638448803,0.2576799486963551
10132,0.03365187313126572,1.0,0.03356095879523935,0.02258970442966468,0.10357110896198043,0.01993582112004644,0.22625512488001737
10133,0.03365187313126572,1.0,0.03356096791205554,0.03265077133597901,0.20966383357989526,0.022448172589744835,0.3629455348941869
10134,0.03365187313126572,1.0,0.03356096048745871,0.026207496988870364,0.16849440896408913,0.024309675214706363,0.26397052573950114
10135,0.03365187313126572,1.0,0.03356096653142904,0.021647783565903213,0.2986582273477004,0.037651992378901475,0.3119763479351024
10136,0.03365187313126572,1.0,0.03356095967913664,0.02235043972472344,0.21208783552594188,0.024943759178388186,0.38206161455999954
10137,0.03365187313126572,1.0,0.033560976404517495,0.02235043972472344,0.16293146991080504,0.02224180334112966,0.3694057246828094
10138,0.03365187313126572,1.0,0.03356096037762446,0.021454416295822676,0.1966909714845084,0.021549600559562967,0.2691928354350647
10139,0.03365187313126572,1.0,0.033560958819369824,0.02258970442966468,0.12112629476071217,0.0197818740073285,0.23809664851421794
10140,0.03365187313126572,1.0,0.03356095965204775,0.021926453818468666,0.16508564981887128,0.020993256676856697,0.16162252234374241
10141,0.03365187313126572,1.0,0.03356095912207557,0.022710681125395017,0.1660661751936547,0.02088124493872417,0.33622732334502226
10142,0.03365187313126572,1.0,0.03356095882638166,0.02258970442966468,0.12920138990163332,0.01968787003059597,0.2415951956041728
10143,0.03365187313126572,1.0,0.03356095891595401,0.03675630683584144,0.15912991289396544,0.03205033312403438,0.24288127302321014
10144,0.03365187313126572,1.0,0.0335609592439674,0.021454416295822676,0.19660614754493144,0.021930023698616224,0.2663520629186143
10145,0.03365187313126572,1.0,0.03356095869280129,0.02258970442966468,0.1013883265010744,0.01970033838882642,0.22555236031047338
10146,0.03365187313126572,1.0,0.033560961573313564,0.031659630475334925,0.2584302163215194,0.039517609926335975,0.38138516749831364
10147,0.03365187313126572,1.0,0.03356095921294977,0.02235043972472344,0.17814655252352954,0.022936046606362292,0.37150522778118045
10148,0.03365187313126572,1.0,0.03357890419921283,0.023738327511427636,0.24852339811990856,0.022147878487430026,0.38173033024718767
10149,0.03365187313126572,1.0,0.033560958693045095,0.032730883499854056,0.2278851234903849,0.04019981499790957,0.29609911483146756
10150,0.03365187313126572,1.0,0.03356095913612933,0.02235043972472344,0.180909795283014,0.024765488416941938,0.369470619922515
10151,0.03365187313126572,1.0,0.9473721287476553,0.023893870645686863,0.2936032418271664,0.02289800493125165,0.401534402067721
10152,0.03365187313126572,1.0,0.03356095939731585,0.021454416295822676,0.16024576343920646,0.02125074716525905,0.24617289387012165
10153,0.03365187313126572,1.0,0.03356095888362065,0.021454416295822676,0.1368196016434823,0.021037994629142447,0.23049485449457005
10154,0.03365187313126572,1.0,0.9473721269487796,0.021926453818468666,0.2056220003514219,0.025818500458323537,0.19101703238790232
10155,0.03365187313126572,1.0,0.03356096214402504,0.14380963753545153,0.2888201909390933,0.09915296412910028,0.40852908442937563
10156,0.03365187313126572,1.0,0.0335609625678891,0.07807360057217166,0.23285452880552854,0.06358689245432624,0.291228595701324
10157,0.03365187313126572,1.0,0.03356095915713442,0.02258970442966468,0.171007946028827,0.02167836934487127,0.26666419329565866
10158,0.03365187313126572,1.0,0.033560958964590215,0.02235043972472344,0.14616630611397305,0.021062797033007896,0.3587501217732572
10159,0.03365187313126572,1.0,0.033560959095719545,0.021926453818468666,0.14034263590597965,0.020596442517823263,0.1389499305673837
10160,0.03365187313126572,1.0,0.03356095873882259,0.02258970442966468,0.1438843041831824,0.020310136437583916,0.25072408460580764
10161,0.03365187313126572,1.0,0.03356098095061999,0.023738327511427636,0.2076580146151632,0.020574033328518846,0.3570582653875836
10162,0.03365187313126572,1.0,0.033560959719396655,0.022946752152755684,0.18370009886721206,0.023334610652399657,0.18245825075354266
10163,0.03365187313126572,1.0,0.033560959320871664,0.021926453818468666,0.19744799955515818,0.027021726298063164,0.17722246546817338
10164,0.03365187313126572,1.0,0.03356095902403122,0.022710681125395017,0.22056884093320753,0.026790548996059205,0.36352601908038074
10165,0.03365187313126572,1.0,0.03356095869280118,0.02235043972472344,0.08687850046202045,0.020975392024078818,0.3266811040189591
10166,0.03365187313126572,1.0,0.03356156809367017,0.022938537780346064,0.20933633150525632,0.020762908675537012,0.20690728653780016
10167,0.03365187313126572,1.0,0.03356096074196635,0.021454416295822676,0.26283677342251716,0.03284357187467036,0.295624523620003
10168,0.03365187313126572,1.0,0.03356095875697096,0.021926453818468666,0.14634874767593062,0.02046547134309108,0.13758507360551708
10169,0.03365187313126572,1.0,0.033560961868165595,0.021926453818468666,0.1866834172548185,0.02106232609369653,0.17824410629983808
10170,0.03365187313126572,1.0,0.03356095881414678,0.021454416295822676,0.20172653306122962,0.022375489340806062,0.26882798550251047
10171,0.03365187313126572,1.0,0.033561207871001586,0.021454416295822676,0.23140349238818309,0.021189286454936056,0.28550900530697726
10172,0.03365187313126572,1.0,0.0335609616646535,0.16394107378210102,0.2059663573049744,0.10864475096251641,0.1993560645675825
10173,0.03365187313126572,1.0,0.03356096653142904,0.022710681125395017,0.28570731751178974,0.032726580508434244,0.3965365607820738
10174,0.03365187313126572,1.0,0.03356095903326761,0.02258970442966468,0.17420483353060345,0.022391099967005078,0.26398769816595175
10175,0.03365187313126572,1.0,0.033560958839901844,0.021454416295822676,0.1509899503869503,0.021326727656362846,0.23761660631925513
10176,0.03365187313126572,1.0,0.0335609589116459,0.02258970442966468,0.15528670137927517,0.019630644217141304,0.25820052215553585
10177,0.03365187313126572,1.0,0.03356096776167772,0.10391836638137586,0.3093138798623067,0.03742449922317472,0.32003463176409325
10178,0.03365187313126572,1.0,0.03356095915237223,0.021454416295822676,0.15305544175887353,0.021288718179711636,0.24150547857656945
10179,0.03365187313126572,1.0,0.03357091369209786,0.05478934464755027,0.2625909636349689,0.48280780241262405,0.309754750240113
10180,0.03365187313126572,1.0,0.03356096715206902,0.021926453818468666,0.12586653538656356,0.0201799488410413,0.1269254540273248
10181,0.03365187313126572,1.0,0.03356095879920851,0.021454416295822676,0.14418564419806798,0.02101490662518325,0.23309320734162012
10182,0.03365187313126572,1.0,0.0335610884767763,0.02258970442966468,0.31524536633571015,0.027786393692037042,0.3257822424245279
10183,0.03365187313126572,1.0,0.033560958855294754,0.02850204079479393,0.13262093357968796,0.024172071508209676,0.24370204749366284
10184,0.03365187313126572,1.0,0.03356095877589815,0.022710681125395017,0.13229353273868985,0.020595832143240265,0.31747449407055023
10185,0.03365187313126572,1.0,0.033560959027526316,0.021454416295822676,0.16658254337137762,0.02195153950935844,0.24757212460997025
10186,0.03365187313126572,1.0,0.033560969556979514,1.3532432129894219,0.22106038078300771,0.615461395522853,0.28833358995258423
10187,0.03365187313126572,1.0,0.033560959066296636,0.02235043972472344,0.16831910939998465,0.02149998340974231,0.3671241087227832
10188,0.03365187313126572,1.0,0.9473721287004919,0.030147971131283948,0.19873761639980364,0.04082494895073447,0.19712173107019365
10189,0.03365187313126572,1.0,0.03356095892185662,0.02235043972472344,0.14066237252335392,0.021062797033007896,0.35590819164969373
10190,0.03365187313126572,1.0,0.03356095968137651,0.021454416295822676,0.2392564453209836,0.023156445232548905,0.2839965939836121
10191,0.03365187313126572,1.0,0.03356096732480163,0.02258970442966468,0.30746493659016744,0.03222479054361936,0.31936568304888385
10192,0.03365187313126572,1.0,0.03356095905851719,0.022710681125395017,0.17614808661308734,0.02493722199824544,0.3443226498054943
10193,0.03365187313126572,1.0,0.947372127340152,0.029353158352194993,0.1553058439786716,0.02240248694793863,0.2508887565291017
10194,0.03365187313126572,1.0,0.033563302687774854,0.022710681125395017,0.22040561294946304,0.02086901224523748,0.369263397657888
10195,0.03365187313126572,1.0,0.033560959351122244,0.02235043972472344,0.19685648686061633,0.023877098740855366,0.3760931330889022
10196,0.03365187313126572,1.0,0.03356095977132689,0.021454416295822676,0.24228864902677583,0.023307504312439623,0.2855238088150093
10197,0.03365187313126572,1.0,0.03356099815806102,0.021926453818468666,0.16320509384773738,0.0201799488410413,0.1600138556186759
10198,0.03365187313126572,1.0,0.03356095892400002,0.02258970442966468,0.13150067044368532,0.01966057331939081,0.2461635320117502
10199,0.03365187313126572,1.0,0.033560960696567554,0.05912159503741669,0.27463152462251206,0.05578553533426312,0.3108322660727714
10200,0.03365187313126572,1.0,0.033560959021263215,0.022710681125395017,0.14120335674555282,0.02062812292363363,0.32196849203795236
10201,0.03365187313126572,1.0,0.03356258690771319,0.021454416295822676,0.29723224317245034,0.021681677305195844,0.3088444062870262
10202,0.03365187313126572,1.0,0.03356095872538467,0.02235043972472344,0.12058968537415263,0.021093282475948917,0.3400368417171897
10203,0.03365187313126572,1.0,0.0335609638316845,0.02235043972472344,0.12202059860571472,0.02224180334112966,0.34336418832662813
10204,0.03365187313126572,1.0,0.03356096973039702,0.02258970442966468,0.17215043597997742,0.019999740886930007,0.26657055801773183
10205,0.03365187313126572,1.0,0.0335630755997024,0.024332266726737103,0.24178089375976117,0.020308788712436767,0.3043819976187881
10206,0.03365187313126572,1.0,0.03356095880917509,0.02258970442966468,0.11954641574527708,0.0197818740073285,0.23706271172777035
10207,0.03365187313126572,1.0,0.03356096215886539,0.022938537780346064,0.2095866257366746,0.02498358936493275,0.19550513608619613
10208,0.03365187313126572,1.0,0.03356095869280129,0.02235043972472344,0.10807531210938004,0.02095596220299455,0.3414450402597617
10209,0.03365187313126572,1.0,0.03356101510404219,0.02235043972472344,0.4434425045147621,0.1493272860285991,0.4521874529588131
10210,0.03365187313126572,1.0,0.03356096036124834,0.02258970442966468,0.20843484075991126,0.01974304873928776,0.28253643303911774
10211,0.03365187313126572,1.0,0.03356095913293933,0.021454416295822676,0.17546237807378937,0.02192023589464404,0.2591984532823116
10212,0.03365187313126572,1.0,0.03356096263058295,0.0233907722525415,0.2073582319421777,0.021750125094696992,0.356397194875214
10213,0.03365187313126572,1.0,0.033560968594705476,0.022710681125395017,0.1480487355199285,0.020677324785712457,0.3239884771062147
10214,0.03365187313126572,1.0,0.03356096871127168,0.021454416295822676,0.2158337661008791,0.023729207504695114,0.27480363087475107
10215,0.03365187313126572,1.0,0.03356097855222395,0.02235043972472344,0.22956694509720127,0.026385519895533692,0.39087939747721895
10216,0.03365187313126572,1.0,0.03356095892871036,0.021926453818468666,0.13102520756716665,0.021526451411525132,0.1286442186933489
10217,0.03365187313126572,1.0,0.03356098784625716,0.11553740765790539,0.3059788930910881,0.053031776861468455,0.41895764128793017
10218,0.03365187313126572,1.0,0.9473721282928627,0.027106778409296494,0.1385040426660605,0.021384848598874445,0.3501074992228139
10219,0.03365187313126572,1.0,0.03356095966842043,0.02258970442966468,0.16005218122917564,0.020213096706613275,0.25946705955286253
10220,0.03365187313126572,1.0,0.03356095972497153,0.028460487982970965,0.22899099213039523,0.02345602557657549,0.291060766124835
10221,0.03365187313126572,1.0,0.033561063572772,0.021454416295822676,0.32714352072146136,0.03035261223514791,0.33271970202137696
10222,0.03365187313126572,1.0,0.0335609655643756,0.02258970442966468,0.18503436979540247,0.019732406882293902,0.2745253734818179
10223,0.03365187313126572,1.0,0.03356095889460631,0.02258970442966468,0.12932431905631267,0.019984369103261585,0.24332643604968537
10224,0.03365187313126572,1.0,0.033560959041205485,0.02235043972472344,0.19985769223742583,0.021442275751805368,0.3778025974439767
10225,0.03365187313126572,1.0,0.03356095922420099,0.023804332211074163,0.22839303357512666,0.0385282642647967,0.22048890457036519
10226,0.03365187313126572,1.0,0.033560958931575846,0.02258970442966468,0.18022533397625332,0.020260372831617416,0.270340831563044
10227,0.03365187313126572,1.0,0.03356095877276055,0.021926453818468666,0.10978135843828117,0.020182874303049034,0.10547363051050401
10228,0.03365187313126572,1.0,0.03358340406345439,0.8042636507252725,0.2916790377302252,0.03781830052695847,0.39687292695072485
10229,0.03365187313126572,1.0,0.03356095887285737,0.02258970442966468,0.1343622786049597,0.01992015273081995,0.24476154602053757
10230,0.03365187313126572,1.0,0.033560964350722644,0.050104700431073235,0.24765734557022923,0.049822711595958594,0.2974261515455096
10231,0.03365187313126572,1.0,0.03356100166503817,0.058389765416284524,0.24707248174243723,0.04264888333719148,0.40035516217145817
10232,0.03365187313126572,1.0,0.03356340107847844,0.046283498036477466,0.19144005877012507,0.024956338356899893,0.3531086240730199
10233,0.03365187313126572,1.0,0.03356799427267876,0.07099168565232095,0.23750548669094937,0.032998508973481146,0.3784980760166394
10234,0.03365187313126572,1.0,0.033560961420777136,0.02258970442966468,0.21995393870770297,0.022824382542018136,0.2856406453406056
10235,0.03365187313126572,1.0,0.033560958855294754,0.03130901478884391,0.1301577840924979,0.028593776272259643,0.34773449819367525
10236,0.03365187313126572,1.0,0.03356095919505675,0.02235043972472344,0.186089838690592,0.024630515081778114,0.3716673421594666
10237,0.03365187313126572,1.0,0.03356095949904214,0.022710681125395017,0.1754587943648859,0.021163819102069915,0.3415352496496801
10238,0.03365187313126572,1.0,0.033560962475523315,0.02235043972472344,0.13367641556682008,0.020871112635555474,0.35403119815355794
10239,0.03365187313126572,1.0,0.033560959873125906,0.027616180821024208,0.2302793821627491,0.027532514440877048,0.3701900706398452
10240,0.03365187313126572,1.0,0.033641904782468646,1.0088132933061782,0.2537232078993477,1.2074419999521386,0.3995738991763332
10241,0.03365187313126572,1.0,0.033560958837200006,0.021926453818468666,0.11883894370308781,0.0202248154972735,0.11866594789765732
10242,0.03365187313126572,1.0,0.03356095902200906,0.02235043972472344,0.14324575135986592,0.02089619666092394,0.3525593880575689
10243,0.03365187313126572,1.0,0.03356095869280218,0.02404808703406963,0.13397478471978183,0.022588153169626812,0.35656760927850595
10244,0.03365187313126572,1.0,0.033560984617727385,0.02235043972472344,0.2702787488120446,0.028147246580973548,0.4075201224698724
10245,0.03365187313126572,1.0,0.033560997533907844,0.02697630889270925,0.21077074490867254,0.02160452603674441,0.381817077489932
10246,0.03365187313126572,1.0,0.0335609587336857,0.021926453818468666,0.09182509830085292,0.02557049329743451,0.08629755937347391
10247,0.03365187313126572,1.0,0.03356095887285737,0.021926453818468666,0.12610214424567828,0.02041244946251405,0.12323262743501086
10248,0.03365187313126572,1.0,0.03357300643520211,0.06510470604179872,0.2050738980349762,0.03543554908201846,0.3609452704157682
10249,0.03365187313126572,1.0,0.03356096019536292,0.031202233354036123,0.21586008414784583,0.03097616665951303,0.21296753136407778
10250,0.03365187313126572,1.0,0.03356096640106754,0.021926453818468666,0.2247930371902893,0.02322082611903539,0.2025164223898859
10251,0.03365187313126572,1.0,0.03356096167956657,0.022009079776947955,0.2362172948574198,0.022701236452113152,0.22599883919076313
10252,0.03365187313126572,1.0,0.033560960097315795,0.022776537826670364,0.1759524873284656,0.021106681829729728,0.2585620875080436
10253,0.03365187313126572,1.0,0.03356095894238986,0.03606225250359092,0.15583906160045288,0.031044737373652907,0.33086092328206745
10254,0.03365187313126572,1.0,0.03356096801958153,0.021454416295822676,0.213098461217215,0.023729207504695114,0.27332626265640253
10255,0.03365187313126572,1.0,0.03356097370357358,0.02258970442966468,0.2192557639688439,0.024068247605038885,0.28605833898459354
10256,0.03365187313126572,1.0,0.03356095903652678,0.022710681125395017,0.15564875807183146,0.020564204664543347,0.33132540443727265
10257,0.03365187313126572,1.0,0.03356103053288906,0.03521483936916436,0.2765124672047698,0.37467292624952797,0.40483478124890826
10258,0.03365187313126572,1.0,0.03356095877253762,0.02875271401802115,0.16376981626692882,0.07716754482289549,0.3626511236757201
10259,0.03365187313126572,1.0,0.03356095924512448,0.02235043972472344,0.1591298261934516,0.021608951082036865,0.3603586286033116
10260,0.03365187313126572,1.0,0.0335609727469266,0.04790670256064548,0.35076064691061604,0.07303185971551929,0.33575667439661283
10261,0.03365187313126572,1.0,0.03356095895923239,0.021454416295822676,0.2248415307949596,0.03359097364476077,0.28142599321887724
10262,0.03365187313126572,1.0,0.03356114862551318,0.02235043972472344,0.2432830584564763,0.021941282316799506,0.3963950390812646
10263,0.03365187313126572,1.0,0.03356095879600152,0.022710681125395017,0.1244616626701573,0.02063180913012416,0.31276831661942095
10264,0.03365187313126572,1.0,0.03356095888825772,0.021454416295822676,0.15600466079978037,0.021483606186746957,0.24680203249041133
10265,0.03365187313126572,1.0,0.033560992835706016,0.02235043972472344,0.19268203855430963,0.02087716756700525,0.3801644973089945
10266,0.03365187313126572,1.0,0.033560958934219176,0.022710681125395017,0.1352811155046568,0.020700638900759617,0.31851188125044827
10267,0.03365187313126572,1.0,0.03356096055802549,0.021454416295822676,0.23392632437213134,0.024468438289029358,0.2802806635264862
10268,0.03365187313126572,1.0,0.03356095885018284,0.021926453818468666,0.14003354637059898,0.0201799488410413,0.13453099507877153
10269,0.03365187313126572,1.0,0.033560959454443706,0.02680533219897461,0.21131796273584172,0.02545623693623434,0.26845199981496554
10270,0.03365187313126572,1.0,0.033560961409097034,0.031451170824169455,0.27113727181992525,0.03690470774697418,0.29959045777528487
10271,0.03365187313126572,1.0,0.033560958745736946,0.021454416295822676,0.16335221501614738,0.021370270675961953,0.24516475402217244
10272,0.03365187313126572,1.0,0.03356097245165579,0.02304824716240982,0.2180235279619637,0.025592718403503814,0.3683399328067448
10273,0.03365187313126572,1.0,0.033560959454443706,0.02258970442966468,0.19658180595314637,0.022138046427604956,0.27495850302499375
10274,0.03365187313126572,1.0,0.03356097631601673,0.024332266726737103,0.17839655638802723,0.019625081018064806,0.2677941074062916
10275,0.03365187313126572,1.0,0.03356095917421742,0.021454416295822676,0.19820296771853307,0.02562581417227487,0.2612820112997909
10276,0.03365187313126572,1.0,0.03356095869280118,0.021454416295822676,0.15282360689996252,0.022237653000873332,0.24005084974991633
10277,0.03365187313126572,1.0,0.03356095896860167,0.021454416295822676,0.18077568929853405,0.021491095156573898,0.25712768957073046
10278,0.03365187313126572,1.0,0.033560958775741834,0.02258970442966468,0.15854019764142072,0.020190475794859913,0.2589730430722502
10279,0.03365187313126572,1.0,0.03356095903532519,0.022710681125395017,0.16397534887790205,0.020870399078043746,0.3366421632024627
10280,0.03365187313126572,1.0,0.03356095884043497,0.022710681125395017,0.12502211679393843,0.020573291831767173,0.312256609625677
10281,0.03365187313126572,1.0,0.03356096018170529,0.08813814445694577,0.1721759955770204,0.08655001783914196,0.25366814525718884
10282,0.03365187313126572,1.0,0.033560959108505206,0.02258970442966468,0.14075959493887477,0.020410229889065337,0.25027666899037687
10283,0.03365187313126572,1.0,0.03356095876980114,0.02258970442966468,0.11865029413594139,0.019642610055267785,0.23485877996525165
10284,0.03365187313126572,1.0,0.03356095878729448,0.021926453818468666,0.12390626853409488,0.02021259150948121,0.11724359586149972
10285,0.03365187313126572,1.0,0.03356095890223987,0.021926453818468666,0.14768766367904038,0.0201799488410413,0.1428205744191704
10286,0.03365187313126572,1.0,0.03356095887285737,0.022710681125395017,0.14934761620538192,0.021109914582210145,0.3273236061619692
10287,0.03365187313126572,1.0,0.03356095888035593,0.021454416295822676,0.21505057094995444,0.024503990664445953,0.276177828107719
10288,0.03365187313126572,1.0,0.03356095881978405,0.021454416295822676,0.15972583655799732,0.021041423612812298,0.24415030150677575
10289,0.03365187313126572,1.0,0.033564251035454684,0.04137561273630858,0.4198616205258142,0.03991187061687084,0.4465250325699432
10290,0.03365187313126572,1.0,0.03356134209950623,0.022617463287378705,0.24088384583286435,0.02324689729207586,0.2864058787013809
10291,0.03365187313126572,1.0,0.033560981624209174,0.4322665324293414,0.2762506001916091,0.04367028403242178,0.26918419956886475
10292,0.03365187313126572,1.0,0.03356098784625716,0.11553740765790539,0.3059788930910881,0.053031776861468455,0.41895764128793017
10293,0.03365187313126572,1.0,0.03356099274379987,0.028370467938828216,0.14296696189424907,0.02118175693178267,0.23695310384645474
10294,0.03365187313126572,1.0,0.033619632944085875,0.07511492180370184,0.27537615214819916,0.08539806872128047,0.31132756490505886
10295,0.03365187313126572,1.0,0.03357056335944919,0.023738327511427636,0.27439542066703065,0.02431055851497018,0.3912472433440703
10296,0.03365187313126572,1.0,0.03356095877211529,0.02258970442966468,0.15752172776508228,0.020190475794859913,0.2584157974846087
10297,0.03365187313126572,1.0,0.033560958692801623,0.02177765184496808,0.2177280395196853,0.02467429644741519,0.27815388209212644
10298,0.03365187313126572,1.0,0.03356095894153255,0.022710681125395017,0.1470595380675511,0.02056177588733267,0.32661051619600456
10299,0.03365187313126572,1.0,0.03356095878809018,0.021454416295822676,0.17894604483750481,0.02140209420911849,0.25470424238915323
10300,0.03365187313126572,1.0,0.03356160257858687,1.5674679370305435,0.25835237807492334,2.1186929661061806,0.30205837584529566
10301,0.03365187313126572,1.0,0.03356095902200906,0.022710681125395017,0.1545502738137238,0.020564204664543347,0.33073291952831047
10302,0.03365187313126572,1.0,0.03356098180876266,0.09817538196537025,0.38533380385466515,0.16143625383361265,0.3475859062694088
10303,0.03365187313126572,1.0,0.03356107735526337,0.025483130223601484,0.3657890980609395,0.11267469906835915,0.3419223299038554
10304,0.03365187313126572,1.0,0.03356095924075697,0.02235043972472344,0.18961780995754907,0.024251048030339024,0.3731378065964803
10305,0.03365187313126572,1.0,0.0335609669153597,0.14931835429296936,0.30049238540351647,0.05171843353831072,0.3128031217756296
10306,0.03365187313126572,1.0,0.0335609589734146,0.02258970442966468,0.12132044844478827,0.01974488509895386,0.23841666206487797
10307,0.03365187313126572,1.0,0.03356095912430357,0.021454416295822676,0.1683719532769953,0.021266920629287988,0.25222564568081457
10308,0.03365187313126572,1.0,0.03356095884043497,0.02235043972472344,0.1104577322466952,0.0208574667797495,0.3338171367074218
10309,0.03365187313126572,1.0,0.03356096122123531,0.024045293870145593,0.19373658636897934,0.02213703484760774,0.38257481853158437
